file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\maaik\PycharmProjects\OssMetricScraping\lbry-android\lbryio-lbry-android-fdd759b\app\src\main\java\io\lbry\browser\ui\findcontent\FileViewFragment.java,io.lbry.browser.ui.findcontent.FileViewFragment$Anonymous47$Anonymous48,anonymous,4,4,0,4,4,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,1,1,0,0,0,0,1,0,0,0,7,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\lbry-android\lbryio-lbry-android-fdd759b\app\src\main\java\io\lbry\browser\ui\publish\PublishesFragment.java,io.lbry.browser.ui.publish.PublishesFragment$Anonymous4,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\lbry-android\lbryio-lbry-android-fdd759b\app\src\main\java\io\lbry\browser\FirstRunActivity.java,io.lbry.browser.FirstRunActivity$Anonymous4,anonymous,3,3,0,3,2,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\lbry-android\lbryio-lbry-android-fdd759b\app\src\main\java\io\lbry\browser\ui\publish\PublishesFragment.java,io.lbry.browser.ui.publish.PublishesFragment$Anonymous5,anonymous,4,4,0,4,6,1,0,14,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,25,0,0,3,1,0,0,1,2,0,2,3,0,0,0,20,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\lbry-android\lbryio-lbry-android-fdd759b\app\src\main\java\io\lbry\browser\ui\channel\ChannelContentFragment.java,io.lbry.browser.ui.channel.ChannelContentFragment$Anonymous2$Anonymous3,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\lbry-android\lbryio-lbry-android-fdd759b\app\src\main\java\io\lbry\browser\adapter\TagListAdapter.java,io.lbry.browser.adapter.TagListAdapter$ViewHolder,innerclass,4,4,0,4,1,2,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,0,0,0,2,0,2,0,0,9,0,0,0,0,0,0,0,2,0,2,0,0,0,0,7,9,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\lbry-android\lbryio-lbry-android-fdd759b\app\src\main\java\io\lbry\browser\ui\findcontent\FileViewFragment.java,io.lbry.browser.ui.findcontent.FileViewFragment$Anonymous47$Anonymous49,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\lbry-android\lbryio-lbry-android-fdd759b\app\src\main\java\io\lbry\browser\utils\ExoplayerAudioRenderer.java,io.lbry.browser.utils.ExoplayerAudioRenderer,class,8,8,0,8,2,2,0,1,1,0.5,0.0,0.0,2,0,1,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,0,10,0,0,0,0,0,0,0,1,0,1,0,0,0,0,19,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\lbry-android\lbryio-lbry-android-fdd759b\app\src\main\java\io\lbry\browser\MainActivity.java,io.lbry.browser.MainActivity$Anonymous20,anonymous,2,2,0,2,5,1,0,4,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,1,0,0,0,19,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\lbry-android\lbryio-lbry-android-fdd759b\app\src\main\java\io\lbry\browser\MainActivity.java,io.lbry.browser.MainActivity$Anonymous21,anonymous,5,5,0,5,7,1,0,11,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,31,2,0,1,1,0,0,0,5,0,3,4,0,0,0,29,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\lbry-android\lbryio-lbry-android-fdd759b\app\src\main\java\io\lbry\browser\adapter\InlineChannelSpinnerAdapter.java,io.lbry.browser.adapter.InlineChannelSpinnerAdapter,class,8,16,8,8,17,2,0,24,4,0.6296297,0.0,0.0,9,0,8,1,0,0,8,0,0,0,3,0,0,3,0,0,3,0,0,71,5,2,1,0,0,0,9,15,0,13,2,0,0,0,45,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\lbry-android\lbryio-lbry-android-fdd759b\app\src\main\java\io\lbry\browser\tasks\verification\TwitterAccessTokenTask.java,io.lbry.browser.tasks.verification.TwitterAccessTokenTask,class,9,10,1,9,9,2,0,16,0,0.4166667,0.0,0.0,3,0,2,0,1,0,3,0,0,0,4,1,0,4,0,0,3,0,2,48,2,1,1,1,0,6,4,14,0,14,3,0,0,0,44,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\lbry-android\lbryio-lbry-android-fdd759b\app\src\main\java\io\lbry\browser\tasks\verification\EmailNewTask.java,io.lbry.browser.tasks.verification.EmailNewTask,class,6,7,1,6,12,2,0,9,0,0.3125,0.0,0.0,4,0,1,0,3,0,4,0,0,0,4,0,0,4,0,0,3,0,6,65,4,0,4,2,0,10,1,8,0,6,3,0,1,0,29,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\lbry-android\lbryio-lbry-android-fdd759b\app\src\main\java\io\lbry\browser\ui\channel\ChannelContentFragment.java,io.lbry.browser.ui.channel.ChannelContentFragment,class,23,29,6,23,45,2,0,37,63,0.86666673,0.0,0.0,15,0,5,10,0,0,5,0,0,0,18,0,0,18,0,0,0,0,13,260,6,0,15,1,4,1,11,42,0,32,2,4,0,0,97,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\lbry-android\lbryio-lbry-android-fdd759b\app\src\main\java\io\lbry\browser\tasks\wallet\WalletSendTask.java,io.lbry.browser.tasks.wallet.WalletSendTask,class,5,6,1,5,7,2,0,6,0,0.45,0.0,0.0,4,0,1,0,3,0,4,0,0,0,5,0,0,5,0,0,4,0,4,45,2,0,1,1,0,3,0,6,0,6,2,0,1,0,29,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\lbry-android\lbryio-lbry-android-fdd759b\app\src\main\java\io\lbry\browser\model\lbryinc\User.java,io.lbry.browser.model.lbryinc.User$YoutubeChannel,innerclass,1,1,0,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,11,0,0,0,0,0,0,0,0,0,9,0,0,0,0,20,9,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\lbry-android\lbryio-lbry-android-fdd759b\app\src\main\java\io\lbry\browser\adapter\VerificationPagerAdapter.java,io.lbry.browser.adapter.VerificationPagerAdapter,class,10,11,1,10,11,2,0,5,1,0.8666666,0.0,0.0,3,0,3,0,0,0,3,0,0,0,5,4,4,1,0,0,5,0,0,43,5,0,0,0,0,0,9,9,0,9,2,0,0,0,52,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\lbry-android\lbryio-lbry-android-fdd759b\app\src\main\java\io\lbry\browser\tasks\claim\AbandonChannelTask.java,io.lbry.browser.tasks.claim.AbandonChannelTask,class,6,8,2,6,7,2,0,6,0,0.45833334,0.0,0.0,4,0,2,0,2,0,4,0,0,0,6,0,0,6,0,0,3,0,3,41,1,1,1,1,0,2,0,8,0,8,2,0,0,0,36,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\lbry-android\lbryio-lbry-android-fdd759b\app\src\main\java\io\lbry\browser\adapter\UrlSuggestionListAdapter.java,io.lbry.browser.adapter.UrlSuggestionListAdapter$UrlSuggestionClickListener,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\lbry-android\lbryio-lbry-android-fdd759b\app\src\main\java\io\lbry\browser\adapter\EditorsChoiceItemAdapter.java,io.lbry.browser.adapter.EditorsChoiceItemAdapter$EditorsChoiceItemListener,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
