file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\maaik\PycharmProjects\OssMetricScraping\phimpme-android\fossasia-phimpme-android-60acbd2\app\src\main\java\org\fossasia\phimpme\editor\fragment\StickersFragment.java,org.fossasia.phimpme.editor.fragment.StickersFragment$SaveStickersTask,innerclass,8,8,0,8,6,3,0,10,3,0.0,0.0,0.0,3,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,24,1,1,2,0,0,0,2,2,0,2,2,0,0,0,28,18,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\phimpme-android\fossasia-phimpme-android-60acbd2\app\src\main\java\org\fossasia\phimpme\opencamera\Preview\CameraSurface\MyTextureView.java,org.fossasia.phimpme.opencamera.Preview.CameraSurface.MyTextureView,class,12,14,2,12,13,2,0,11,28,0.77777785,0.0,0.0,9,0,8,0,1,0,9,0,0,0,3,1,0,3,0,0,3,0,0,42,2,0,0,1,0,5,3,3,1,3,2,0,0,0,48,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\phimpme-android\fossasia-phimpme-android-60acbd2\app\src\main\java\org\fossasia\phimpme\gallery\activities\AboutActivity.java,org.fossasia.phimpme.gallery.activities.AboutActivity,class,12,14,2,12,11,2,0,33,4,0.6666667,0.0,0.0,5,0,2,2,0,1,3,0,0,0,3,0,0,0,0,3,0,0,0,45,3,0,5,0,0,4,4,6,1,10,1,0,0,2,71,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\phimpme-android\fossasia-phimpme-android-60acbd2\app\src\main\java\org\fossasia\phimpme\gallery\activities\SettingsActivity.java,org.fossasia.phimpme.gallery.activities.SettingsActivity$Anonymous3,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\phimpme-android\fossasia-phimpme-android-60acbd2\app\src\main\java\org\fossasia\phimpme\gallery\util\CustomNestedView.java,org.fossasia.phimpme.gallery.util.CustomNestedView,class,5,7,2,5,8,2,0,3,13,0.6666667,0.0,0.0,6,0,5,1,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,31,5,0,0,0,0,0,0,2,0,1,1,0,0,0,24,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\phimpme-android\fossasia-phimpme-android-60acbd2\app\src\main\java\org\fossasia\phimpme\gallery\activities\SettingsActivity.java,org.fossasia.phimpme.gallery.activities.SettingsActivity$Anonymous4,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\phimpme-android\fossasia-phimpme-android-60acbd2\app\src\main\java\org\fossasia\phimpme\gallery\activities\SettingsActivity.java,org.fossasia.phimpme.gallery.activities.SettingsActivity$Anonymous1,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\phimpme-android\fossasia-phimpme-android-60acbd2\app\src\main\java\org\fossasia\phimpme\gallery\activities\SettingsActivity.java,org.fossasia.phimpme.gallery.activities.SettingsActivity$Anonymous2,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\phimpme-android\fossasia-phimpme-android-60acbd2\app\src\main\java\org\fossasia\phimpme\gallery\adapters\ImageAdapter.java,org.fossasia.phimpme.gallery.adapters.ImageAdapter$OnSingleTap,interface,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\phimpme-android\fossasia-phimpme-android-60acbd2\app\src\main\java\org\fossasia\phimpme\opencamera\CameraController\CameraControllerManager2.java,org.fossasia.phimpme.opencamera.CameraController.CameraControllerManager2,class,6,9,3,6,20,2,0,9,0,0.2,0.0,0.0,5,0,4,1,0,0,4,0,0,0,2,1,0,2,0,0,2,0,0,61,8,0,6,3,0,9,1,10,1,10,4,0,0,0,55,1,0
