file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\maaik\PycharmProjects\OssMetricScraping\anonymouth\psal-anonymouth-7bd8e24\src\edu\drexel\psal\anonymouth\utils\FunctionWords.java,edu.drexel.psal.anonymouth.utils.FunctionWords,class,4,6,2,4,8,1,0,11,0,0.55,0.0,0.0,4,1,2,0,2,0,4,0,0,0,5,0,0,5,0,0,2,0,6,53,2,2,0,1,1,13,4,17,7,14,2,0,0,0,148,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\anonymouth\psal-anonymouth-7bd8e24\src\edu\drexel\psal\anonymouth\helpers\FileHelper.java,edu.drexel.psal.anonymouth.helpers.FileHelper,class,1,6,5,1,17,1,0,12,0,0.8,0.0,0.0,5,5,5,0,0,0,5,0,0,0,5,5,4,1,0,0,1,0,12,87,4,3,3,5,3,24,0,19,12,16,2,0,0,0,204,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\anonymouth\psal-anonymouth-7bd8e24\src\edu\drexel\psal\jstylo\eventDrivers\TreeTaggerNGramsEventDriver.java,edu.drexel.psal.jstylo.eventDrivers.TreeTaggerNGramsEventDriver,class,8,9,1,8,13,2,0,17,4,0.4666667,0.0,0.0,5,0,5,0,0,0,5,0,0,0,3,1,0,0,3,0,0,0,2,68,6,3,2,2,0,14,4,20,6,13,2,1,0,0,65,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\anonymouth\psal-anonymouth-7bd8e24\src\edu\drexel\psal\anonymouth\gooie\ClustersTutorial.java,edu.drexel.psal.anonymouth.gooie.ClustersTutorial$Anonymous1,anonymous,0,0,0,0,1,1,0,2,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,8,0,0,0,0,0,0,3,2,0,2,0,0,0,0,13,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\anonymouth\psal-anonymouth-7bd8e24\src\edu\drexel\psal\jstylo\eventDrivers\GunningFogIndexEventDriver.java,edu.drexel.psal.jstylo.eventDrivers.GunningFogIndexEventDriver,class,7,7,0,7,7,3,0,7,8,0.6,0.0,0.0,5,0,5,0,0,0,5,0,0,0,3,0,0,3,0,0,0,0,1,31,4,1,0,0,1,2,5,8,6,8,2,0,0,0,44,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\anonymouth\psal-anonymouth-7bd8e24\src\edu\drexel\psal\anonymouth\utils\DocumentParser.java,edu.drexel.psal.anonymouth.utils.DocumentParser,class,0,0,0,0,0,1,0,2,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3,0,0,0,0,0,2,0,1,1,1,0,0,0,0,10,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\anonymouth\psal-anonymouth-7bd8e24\src\edu\drexel\psal\anonymouth\gooie\ResultsWindow.java,edu.drexel.psal.anonymouth.gooie.ResultsWindow,class,9,14,5,9,16,7,0,35,9,0.8363637,0.0,0.0,11,0,8,2,1,0,9,0,0,0,15,1,1,12,2,0,4,0,4,111,5,1,2,1,0,11,13,21,5,18,2,1,1,0,180,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\anonymouth\psal-anonymouth-7bd8e24\src\edu\drexel\psal\jstylo\generics\ProblemSet.java,edu.drexel.psal.jstylo.generics.ProblemSet,class,4,44,40,4,109,2,0,33,232,0.7987421,0.0,0.0,53,2,53,0,0,0,53,0,0,0,6,1,0,6,0,0,0,0,1,483,63,22,18,6,1,47,12,89,13,61,3,0,1,0,188,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\anonymouth\psal-anonymouth-7bd8e24\src\edu\drexel\psal\jstylo\eventCullers\MinAppearances.java,edu.drexel.psal.jstylo.eventCullers.MinAppearances,class,4,5,1,4,8,3,0,10,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,25,4,2,0,0,0,4,2,4,1,2,3,0,0,0,45,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\anonymouth\psal-anonymouth-7bd8e24\src\edu\drexel\psal\anonymouth\utils\TranslatedSentenceReader.java,edu.drexel.psal.anonymouth.utils.TranslatedSentenceReader$Anonymous1,anonymous,0,0,0,0,1,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9,1,0,0,0,1,0,2,4,2,4,0,0,0,0,8,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\anonymouth\psal-anonymouth-7bd8e24\src\edu\drexel\psal\anonymouth\helpers\ImageLoader.java,edu.drexel.psal.anonymouth.helpers.ImageLoader,class,2,8,6,2,8,1,0,5,0,0.0,0.0,0.0,4,4,4,0,0,0,4,0,0,0,1,1,0,1,0,0,1,0,6,44,4,0,0,4,0,5,0,9,8,5,1,0,0,0,55,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\anonymouth\psal-anonymouth-7bd8e24\src\edu\drexel\psal\anonymouth\engine\DataAnalyzer.java,edu.drexel.psal.anonymouth.engine.DataAnalyzer$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,4,0,3,0,1,0,0,0,0,0,3,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\anonymouth\psal-anonymouth-7bd8e24\src\edu\drexel\psal\jstylo\generics\Logger.java,edu.drexel.psal.jstylo.generics.Logger,class,2,217,215,2,40,1,0,20,22,0.67132866,0.0,0.0,13,13,13,0,0,0,13,0,0,0,11,11,2,9,0,0,1,0,11,174,4,1,0,7,0,31,2,20,11,14,4,0,1,0,130,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\anonymouth\psal-anonymouth-7bd8e24\src\edu\drexel\psal\anonymouth\engine\TargetExtractor.java,edu.drexel.psal.anonymouth.engine.TargetExtractor$Anonymous1,anonymous,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\anonymouth\psal-anonymouth-7bd8e24\src\edu\drexel\psal\jstylo\GUI\FeaturesTabDriver.java,edu.drexel.psal.jstylo.GUI.FeaturesTabDriver$Anonymous2,anonymous,4,4,0,4,3,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,17,0,0,1,0,0,3,1,3,0,1,1,0,0,0,27,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\anonymouth\psal-anonymouth-7bd8e24\src\edu\drexel\psal\jstylo\GUI\FeaturesTabDriver.java,edu.drexel.psal.jstylo.GUI.FeaturesTabDriver$Anonymous1,anonymous,3,3,0,3,3,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,20,0,0,2,0,0,3,2,4,2,2,2,0,0,0,17,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\anonymouth\psal-anonymouth-7bd8e24\src\edu\drexel\psal\jstylo\GUI\FeaturesTabDriver.java,edu.drexel.psal.jstylo.GUI.FeaturesTabDriver$Anonymous6,anonymous,2,2,0,2,2,1,0,3,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,-1,0
